Territorio;Año;Mes;Año_mes;Precio medio;Nombre del Producto;Indicador
Gran Canaria;2021;agosto;2021-08;1.91;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2021;agosto;2021-08;1.57;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2021;agosto;2021-08;0.63;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2021;agosto;2021-08;3.04;Pinas de millo;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;1.56;Pinas de millo;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;0.31;Pinas de millo;Precio medio en origen
Gran Canaria;2021;agosto;2021-08;3.29;Piñas tropicales;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;2.20;Piñas tropicales;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;1.47;Plátanos;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;1.45;Plátanos;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;0.61;Plátanos;Precio medio en origen
Gran Canaria;2021;agosto;2021-08;2.75;Puerros;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;1.54;Puerros;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;1.06;Puerros;Precio medio en origen
Gran Canaria;2021;agosto;2021-08;0.83;Sandías;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;0.55;Sandías;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;0.30;Sandías;Precio medio en origen
Gran Canaria;2021;agosto;2021-08;1.65;Tomates;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;1.27;Tomates;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;1.33;Tomates;Precio medio en origen
Gran Canaria;2021;agosto;2021-08;1.42;Zanahorias;Precio medio en destino
Gran Canaria;2021;agosto;2021-08;1.46;Zanahorias;Precio medio en merca
Gran Canaria;2021;agosto;2021-08;0.87;Zanahorias;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;8.06;Aguacates;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;8.34;Aguacates;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;4.59;Aguacates;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;2.41;Batatas y boniatos;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.83;Batatas y boniatos;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.07;Batatas y boniatos;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.67;Berenjenas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.49;Berenjenas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.80;Berenjenas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;3.54;Berros;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.45;Berros;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;3.43;Brócoli;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;2.15;Brócoli;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.42;Brócoli;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.65;Bubangos;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.78;Bubangos;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.31;Calabacines;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.81;Calabacines;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.63;Calabacines;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.52;Calabazas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.70;Calabazas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.32;Calabazas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.45;Cebollas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.91;Cebollas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.47;Cebollas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.90;Cebolletas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.25;Coles;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.08;Coles;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.36;Coles;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;2.52;Coliflores;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.12;Coliflores;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.81;Coliflores;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;11.16;Fresas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;3.92;Fresas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;4.74;Judías verdes;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;4.58;Judías verdes;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;2.26;Judías verdes;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;2.56;Lechugas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.99;Lechugas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.69;Lechugas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.54;Limones;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.35;Limones;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.90;Limones;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;2.36;Mandarinas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.75;Mandarinas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;3.48;Mangos;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.95;Mangos;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.68;Mangos;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.39;Melones;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.95;Melones;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.10;Melones;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.82;Naranjas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.25;Naranjas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.05;Naranjas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.69;Papas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.10;Papas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.50;Papas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;2.48;Papayas;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.93;Papayas;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.40;Papayas;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.60;Pepinos;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.55;Pepinos;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.74;Pepinos;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.90;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.40;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.77;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;3.49;Pinas de millo;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.38;Pinas de millo;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.33;Pinas de millo;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;3.61;Piñas tropicales;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;3.56;Piñas tropicales;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.61;Plátanos;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.18;Plátanos;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.49;Plátanos;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;2.46;Puerros;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.23;Puerros;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.90;Puerros;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;0.73;Sandías;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;0.60;Sandías;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.29;Sandías;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.73;Tomates;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.15;Tomates;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;1.32;Tomates;Precio medio en origen
Gran Canaria;2021;septiembre;2021-09;1.51;Zanahorias;Precio medio en destino
Gran Canaria;2021;septiembre;2021-09;1.45;Zanahorias;Precio medio en merca
Gran Canaria;2021;septiembre;2021-09;0.91;Zanahorias;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;7.60;Aguacates;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;7.65;Aguacates;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;4.03;Aguacates;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.44;Batatas y boniatos;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.25;Batatas y boniatos;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.96;Batatas y boniatos;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.58;Berenjenas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.19;Berenjenas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.90;Berenjenas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;5.13;Berros;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.37;Berros;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;3.68;Brócoli;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;2.51;Brócoli;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.97;Brócoli;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.53;Bubangos;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.88;Bubangos;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.46;Calabacines;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.92;Calabacines;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.73;Calabacines;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.54;Calabazas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.38;Calabazas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.38;Calabazas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.38;Cebollas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.90;Cebollas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.54;Cebollas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.03;Cebolletas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.52;Coles;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.06;Coles;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.49;Coles;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.79;Coliflores;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;2.17;Coliflores;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.21;Coliflores;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;15.80;Fresas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;4.35;Fresas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;4.01;Judías verdes;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;3.14;Judías verdes;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.60;Judías verdes;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.79;Lechugas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.78;Lechugas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.68;Lechugas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.81;Limones;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.45;Limones;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.89;Limones;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.35;Mandarinas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.45;Mandarinas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;3.15;Mangos;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.95;Mangos;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.80;Mangos;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.35;Melones;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.95;Melones;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.17;Melones;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.78;Naranjas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.40;Naranjas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.67;Naranjas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.75;Papas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.35;Papas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.64;Papas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.43;Papayas;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.89;Papayas;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.30;Papayas;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.46;Pepinos;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.55;Pepinos;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.40;Pepinos;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.88;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.38;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.92;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2021;octubre;2021-10;3.38;Pinas de millo;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.23;Pinas de millo;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.36;Pinas de millo;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;4.39;Piñas tropicales;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;4.95;Piñas tropicales;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;1.49;Plátanos;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.17;Plátanos;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.88;Plátanos;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;2.34;Puerros;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.87;Puerros;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.76;Puerros;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.19;Sandías;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;0.71;Sandías;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.48;Sandías;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.85;Tomates;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.24;Tomates;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.55;Tomates;Precio medio en origen
Gran Canaria;2021;octubre;2021-10;1.48;Zanahorias;Precio medio en destino
Gran Canaria;2021;octubre;2021-10;1.28;Zanahorias;Precio medio en merca
Gran Canaria;2021;octubre;2021-10;0.81;Zanahorias;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;6.72;Aguacates;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;4.61;Aguacates;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;3.34;Aguacates;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;2.33;Batatas y boniatos;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.25;Batatas y boniatos;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.91;Batatas y boniatos;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.84;Berenjenas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.27;Berenjenas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.90;Berenjenas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;5.79;Berros;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.45;Berros;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;3.70;Brócoli;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;2.84;Brócoli;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;1.97;Brócoli;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.76;Bubangos;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.53;Bubangos;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;2.11;Calabacines;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.95;Calabacines;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;1.03;Calabacines;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.59;Calabazas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;0.46;Calabazas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.33;Calabazas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.44;Cebollas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;0.83;Cebollas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.88;Cebollas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;0.84;Cebolletas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.35;Coles;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.22;Coles;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.52;Coles;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;2.33;Coliflores;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.03;Coliflores;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.74;Coliflores;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;11.95;Fresas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;7.29;Fresas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;4.99;Judías verdes;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;4.77;Judías verdes;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;1.62;Judías verdes;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;2.18;Lechugas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;0.76;Lechugas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.62;Lechugas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.67;Limones;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.45;Limones;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.72;Limones;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;2.08;Mandarinas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.45;Mandarinas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;5.00;Mangos;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.95;Mangos;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;2.36;Mangos;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.05;Melones;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.11;Melones;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.69;Naranjas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;0.95;Naranjas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.54;Naranjas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.60;Papas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.42;Papas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.94;Papas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;2.55;Papayas;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.70;Papayas;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;1.30;Papayas;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.64;Pepinos;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;0.75;Pepinos;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.33;Pepinos;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.88;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.40;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.80;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;3.18;Pinas de millo;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.53;Pinas de millo;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.34;Pinas de millo;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;4.41;Piñas tropicales;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;5.00;Piñas tropicales;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;1.69;Plátanos;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.35;Plátanos;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.84;Plátanos;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;2.24;Puerros;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;0.94;Puerros;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.70;Puerros;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.15;Sandías;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.21;Sandías;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.70;Sandías;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.73;Tomates;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.32;Tomates;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.39;Tomates;Precio medio en origen
Gran Canaria;2021;noviembre;2021-11;1.56;Zanahorias;Precio medio en destino
Gran Canaria;2021;noviembre;2021-11;1.72;Zanahorias;Precio medio en merca
Gran Canaria;2021;noviembre;2021-11;0.96;Zanahorias;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;6.77;Aguacates;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;4.02;Aguacates;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;2.34;Aguacates;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;2.29;Batatas y boniatos;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.24;Batatas y boniatos;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.87;Batatas y boniatos;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.73;Berenjenas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.50;Berenjenas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.91;Berenjenas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;5.30;Berros;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.45;Berros;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;3.83;Brócoli;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;2.50;Brócoli;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;1.62;Brócoli;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;2.65;Bubangos;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.85;Bubangos;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;2.39;Calabacines;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;2.27;Calabacines;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;1.07;Calabacines;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.69;Calabazas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;0.54;Calabazas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.39;Calabazas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.57;Cebollas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;0.79;Cebollas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;1.02;Cebollas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;0.87;Cebolletas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.50;Coles;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.21;Coles;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.62;Coles;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;2.26;Coliflores;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.25;Coliflores;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.67;Coliflores;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;12.90;Fresas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;9.95;Fresas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;5.04;Judías verdes;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;4.52;Judías verdes;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;2.64;Judías verdes;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;2.85;Lechugas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.06;Lechugas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.61;Lechugas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.61;Limones;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;0.91;Limones;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.43;Limones;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.85;Mandarinas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.45;Mandarinas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;5.21;Mangos;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.95;Mangos;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;2.80;Mangos;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.05;Melones;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.10;Melones;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.50;Naranjas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;0.95;Naranjas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.47;Naranjas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.71;Papas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.45;Papas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.66;Papas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;2.17;Papayas;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.28;Papayas;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;1.07;Papayas;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.67;Pepinos;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;0.75;Pepinos;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.35;Pepinos;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.82;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.20;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.77;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;3.34;Pinas de millo;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.50;Pinas de millo;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.38;Pinas de millo;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;4.33;Piñas tropicales;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;4.70;Piñas tropicales;Precio medio en merca
